GLOB_3x3
--------------------------------------------------------------------
Spatial distribution of season types
1 - Summer
2 - Early fall
3 - Late fall
4 - Winter
5 - Spring
--------------------------------------------------------------------
  i    j  Jan  Feb  Mar  Apr  May  Jun  Jul  Aug  Sep  Oct  Nov  Dec
  1   28    1    1    1    1    1    1    1    1    1    1    1    1
  2   28    1    1    1    1    1    1    1    1    1    1    1    1
  3   28    1    1    1    1    1    1    1    1    1    1    1    1
  4   28    1    1    1    1    1    1    1    1    1    1    1    1
  5   28    1    1    1    1    1    1    1    1    1    1    1    1
  6   28    1    1    1    1    1    1    1    1    1    1    1    1
  7   28    1    1    1    1    1    1    1    1    1    1    1    1
  8   28    1    1    1    1    1    1    1    1    1    1    1    1
  9   28    1    1    1    1    1    1    1    1    1    1    1    1
 10   28    1    1    1    1    1    1    1    1    1    1    1    1
 11   28    1    1    1    1    1    1    1    1    1    1    1    1
 12   28    1    1    1    1    1    1    1    1    1    1    1    1
 13   28    1    1    1    1    1    1    1    1    1    1    1    1
 14   28    1    1    1    1    1    1    1    1    1    1    1    1
 15   28    1    1    1    1    1    1    1    1    1    1    1    1
 16   28    1    1    1    1    1    1    1    1    1    1    1    1
 17   28    1    1    1    1    1    1    1    1    1    1    1    1
 18   28    1    1    1    1    1    1    1    1    1    1    1    1
 19   28    1    1    1    1    1    1    1    1    1    1    1    1
 20   28    1    1    1    1    1    1    1    1    1    1    1    1
 21   28    1    1    1    1    1    1    1    1    1    1    1    1
 22   28    1    1    1    1    1    1    1    1    1    1    1    1
 23   28    1    1    1    1    1    1    1    1    1    1    1    1
 24   28    1    1    1    1    1    1    1    1    1    1    1    1
 25   28    1    1    1    1    1    1    1    1    1    1    1    1
 26   28    1    1    1    1    1    1    1    1    1    1    1    1
 27   28    1    1    1    1    1    1    1    1    1    1    1    1
 28   28    1    1    1    1    1    1    1    1    1    1    1    1
 29   28    1    1    1    1    1    1    1    1    1    1    1    1
 30   28    1    1    1    1    1    1    1    1    1    1    1    1
 31   28    1    1    1    1    1    1    1    1    1    1    1    1
 32   28    1    1    1    1    1    1    1    1    1    1    1    1
 33   28    1    1    1    1    1    1    1    1    1    1    1    1
 34   28    1    1    1    1    1    1    1    1    1    1    1    1
 35   28    1    1    1    1    1    1    1    1    1    1    1    1
 36   28    1    1    1    1    1    1    1    1    1    1    1    1
 37   28    1    1    1    1    1    1    1    1    1    1    1    1
 38   28    1    1    1    1    1    1    1    1    1    1    1    1
 39   28    1    1    1    1    1    1    1    1    1    1    1    1
 40   28    1    1    1    1    1    1    1    1    1    1    1    1
 41   28    1    1    1    1    1    1    1    1    1    1    1    1
 42   28    1    1    1    1    1    1    1    1    1    1    1    1
 43   28    1    1    1    1    1    1    1    1    1    1    1    1
 44   28    1    1    1    1    1    1    1    1    1    1    1    1
 45   28    1    1    1    1    1    1    1    1    1    1    1    1
 46   28    1    1    1    1    1    1    1    1    1    1    1    1
 47   28    1    1    1    1    1    1    1    1    1    1    1    1
 48   28    1    1    1    1    1    1    1    1    1    1    1    1
 49   28    1    1    1    1    1    1    1    1    1    1    1    1
 50   28    1    1    1    1    1    1    1    1    1    1    1    1
 51   28    1    1    1    1    1    1    1    1    1    1    1    1
 52   28    1    1    1    1    1    1    1    1    1    1    1    1
 53   28    1    1    1    1    1    1    1    1    1    1    1    1
 54   28    1    1    1    1    1    1    1    1    1    1    1    1
 55   28    1    1    1    1    1    1    1    1    1    1    1    1
 56   28    1    1    1    1    1    1    1    1    1    1    1    1
 57   28    1    1    1    1    1    1    1    1    1    1    1    1
 58   28    1    1    1    1    1    1    1    1    1    1    1    1
 59   28    1    1    1    1    1    1    1    1    1    1    1    1
 60   28    1    1    1    1    1    1    1    1    1    1    1    1
 61   28    1    1    1    1    1    1    1    1    1    1    1    1
 62   28    1    1    1    1    1    1    1    1    1    1    1    1
 63   28    1    1    1    1    1    1    1    1    1    1    1    1
 64   28    1    1    1    1    1    1    1    1    1    1    1    1
 65   28    1    1    1    1    1    1    1    1    1    1    1    1
 66   28    1    1    1    1    1    1    1    1    1    1    1    1
 67   28    1    1    1    1    1    1    1    1    1    1    1    1
 68   28    1    1    1    1    1    1    1    1    1    1    1    1
 69   28    1    1    1    1    1    1    1    1    1    1    1    1
 70   28    1    1    1    1    1    1    1    1    1    1    1    1
 71   28    1    1    1    1    1    1    1    1    1    1    1    1
 72   28    1    1    1    1    1    1    1    1    1    1    1    1
 73   28    1    1    1    1    1    1    1    1    1    1    1    1
 74   28    1    1    1    1    1    1    1    1    1    1    1    1
 75   28    1    1    1    1    1    1    1    1    1    1    1    1
 76   28    1    1    1    1    1    1    1    1    1    1    1    1
 77   28    1    1    1    1    1    1    1    1    1    1    1    1
 78   28    1    1    1    1    1    1    1    1    1    1    1    1
 79   28    1    1    1    1    1    1    1    1    1    1    1    1
 80   28    1    1    1    1    1    1    1    1    1    1    1    1
 81   28    1    1    1    1    1    1    1    1    1    1    1    1
 82   28    1    1    1    1    1    1    1    1    1    1    1    1
 83   28    1    1    1    1    1    1    1    1    1    1    1    1
 84   28    1    1    1    1    1    1    1    1    1    1    1    1
 85   28    1    1    1    1    1    1    1    1    1    1    1    1
 86   28    1    1    1    1    1    1    1    1    1    1    1    1
 87   28    1    1    1    1    1    1    1    1    1    1    1    1
 88   28    1    1    1    1    1    1    1    1    1    1    1    1
 89   28    1    1    1    1    1    1    1    1    1    1    1    1
 90   28    1    1    1    1    1    1    1    1    1    1    1    1
 91   28    1    1    1    1    1    1    1    1    1    1    1    1
 92   28    1    1    1    1    1    1    1    1    1    1    1    1
 93   28    1    1    1    1    1    1    1    1    1    1    1    1
 94   28    1    1    1    1    1    1    1    1    1    1    1    1
 95   28    1    1    1    1    1    1    1    1    1    1    1    1
 96   28    1    1    1    1    1    1    1    1    1    1    1    1
 97   28    1    1    1    1    1    1    1    1    1    1    1    1
 98   28    1    1    1    1    1    1    1    1    1    1    1    1
 99   28    1    1    1    1    1    1    1    1    1    1    1    1
100   28    1    1    1    1    1    1    1    1    1    1    1    1
101   28    1    1    1    1    1    1    1    1    1    1    1    1
102   28    1    1    1    1    1    1    1    1    1    1    1    1
103   28    1    1    1    1    1    1    1    1    1    1    1    1
104   28    1    1    1    1    1    1    1    1    1    1    1    1
105   28    1    1    1    1    1    1    1    1    1    1    1    1
106   28    1    1    1    1    1    1    1    1    1    1    1    1
107   28    1    1    1    1    1    1    1    1    1    1    1    1
108   28    1    1    1    1    1    1    1    1    1    1    1    1
109   28    1    1    1    1    1    1    1    1    1    1    1    1
110   28    1    1    1    1    1    1    1    1    1    1    1    1
111   28    1    1    1    1    1    1    1    1    1    1    1    1
112   28    1    1    1    1    1    1    1    1    1    1    1    1
113   28    1    1    1    1    1    1    1    1    1    1    1    1
114   28    1    1    1    1    1    1    1    1    1    1    1    1
115   28    1    1    1    1    1    1    1    1    1    1    1    1
116   28    1    1    1    1    1    1    1    1    1    1    1    1
117   28    1    1    1    1    1    1    1    1    1    1    1    1
118   28    1    1    1    1    1    1    1    1    1    1    1    1
119   28    1    1    1    1    1    1    1    1    1    1    1    1
120   28    1    1    1    1    1    1    1    1    1    1    1    1
  1   29    1    1    1    1    1    1    1    1    1    1    1    1
  2   29    1    1    1    1    1    1    1    1    1    1    1    1
  3   29    1    1    1    1    1    1    1    1    1    1    1    1
  4   29    1    1    1    1    1    1    1    1    1    1    1    1
  5   29    1    1    1    1    1    1    1    1    1    1    1    1
  6   29    1    1    1    1    1    1    1    1    1    1    1    1
  7   29    1    1    1    1    1    1    1    1    1    1    1    1
  8   29    1    1    1    1    1    1    1    1    1    1    1    1
  9   29    1    1    1    1    1    1    1    1    1    1    1    1
 10   29    1    1    1    1    1    1    1    1    1    1    1    1
 11   29    1    1    1    1    1    1    1    1    1    1    1    1
 12   29    1    1    1    1    1    1    1    1    1    1    1    1
 13   29    1    1    1    1    1    1    1    1    1    1    1    1
 14   29    1    1    1    1    1    1    1    1    1    1    1    1
 15   29    1    1    1    1    1    1    1    1    1    1    1    1
 16   29    1    1    1    1    1    1    1    1    1    1    1    1
 17   29    1    1    1    1    1    1    1    1    1    1    1    1
 18   29    1    1    1    1    1    1    1    1    1    1    1    1
 19   29    1    1    1    1    1    1    1    1    1    1    1    1
 20   29    1    1    1    1    1    1    1    1    1    1    1    1
 21   29    1    1    1    1    1    1    1    1    1    1    1    1
 22   29    1    1    1    1    1    1    1    1    1    1    1    1
 23   29    1    1    1    1    1    1    1    1    1    1    1    1
 24   29    1    1    1    1    1    1    1    1    1    1    1    1
 25   29    1    1    1    1    1    1    1    1    1    1    1    1
 26   29    1    1    1    1    1    1    1    1    1    1    1    1
 27   29    1    1    1    1    1    1    1    1    1    1    1    1
 28   29    1    1    1    1    1    1    1    1    1    1    1    1
 29   29    1    1    1    1    1    1    1    1    1    1    1    1
 30   29    1    1    1    1    1    1    1    1    1    1    1    1
 31   29    1    1    1    1    1    1    1    1    1    1    1    1
 32   29    1    1    1    1    1    1    1    1    1    1    1    1
 33   29    1    1    1    1    1    1    1    1    1    1    1    1
 34   29    1    1    1    1    1    1    1    1    1    1    1    1
 35   29    1    1    1    1    1    1    1    1    1    1    1    1
 36   29    1    1    1    1    1    1    1    1    1    1    1    1
 37   29    1    1    1    1    1    1    1    1    1    1    1    1
 38   29    1    1    1    1    1    1    1    1    1    1    1    1
 39   29    1    1    1    1    1    1    1    1    1    1    1    1
 40   29    1    1    1    1    1    1    1    1    1    1    1    1
 41   29    1    1    1    1    1    1    1    1    1    1    1    1
 42   29    1    1    1    1    1    1    1    1    1    1    1    1
 43   29    1    1    1    1    1    1    1    1    1    1    1    1
 44   29    1    1    1    1    1    1    1    1    1    1    1    1
 45   29    1    1    1    1    1    1    1    1    1    1    1    1
 46   29    1    1    1    1    1    1    1    1    1    1    1    1
 47   29    1    1    1    1    1    1    1    1    1    1    1    1
 48   29    1    1    1    1    1    1    1    1    1    1    1    1
 49   29    1    1    1    1    1    1    1    1    1    1    1    1
 50   29    1    1    1    1    1    1    1    1    1    1    1    1
 51   29    1    1    1    1    1    1    1    1    1    1    1    1
 52   29    1    1    1    1    1    1    1    1    1    1    1    1
 53   29    1    1    1    1    1    1    1    1    1    1    1    1
 54   29    1    1    1    1    1    1    1    1    1    1    1    1
 55   29    1    1    1    1    1    1    1    1    1    1    1    1
 56   29    1    1    1    1    1    1    1    1    1    1    1    1
 57   29    1    1    1    1    1    1    1    1    1    1    1    1
 58   29    1    1    1    1    1    1    1    1    1    1    1    1
 59   29    1    1    1    1    1    1    1    1    1    1    1    1
 60   29    1    1    1    1    1    1    1    1    1    1    1    1
 61   29    1    1    1    1    1    1    1    1    1    1    1    1
 62   29    1    1    1    1    1    1    1    1    1    1    1    1
 63   29    1    1    1    1    1    1    1    1    1    1    1    1
 64   29    1    1    1    1    1    1    1    1    1    1    1    1
 65   29    1    1    1    1    1    1    1    1    1    1    1    1
 66   29    1    1    1    1    1    1    1    1    1    1    1    1
 67   29    1    1    1    1    1    1    1    1    1    1    1    1
 68   29    1    1    1    1    1    1    1    1    1    1    1    1
 69   29    1    1    1    1    1    1    1    1    1    1    1    1
 70   29    1    1    1    1    1    1    1    1    1    1    1    1
 71   29    1    1    1    1    1    1    1    1    1    1    1    1
 72   29    1    1    1    1    1    1    1    1    1    1    1    1
 73   29    1    1    1    1    1    1    1    1    1    1    1    1
 74   29    1    1    1    1    1    1    1    1    1    1    1    1
 75   29    1    1    1    1    1    1    1    1    1    1    1    1
 76   29    1    1    1    1    1    1    1    1    1    1    1    1
 77   29    1    1    1    1    1    1    1    1    1    1    1    1
 78   29    1    1    1    1    1    1    1    1    1    1    1    1
 79   29    1    1    1    1    1    1    1    1    1    1    1    1
 80   29    1    1    1    1    1    1    1    1    1    1    1    1
 81   29    1    1    1    1    1    1    1    1    1    1    1    1
 82   29    1    1    1    1    1    1    1    1    1    1    1    1
 83   29    1    1    1    1    1    1    1    1    1    1    1    1
 84   29    1    1    1    1    1    1    1    1    1    1    1    1
 85   29    1    1    1    1    1    1    1    1    1    1    1    1
 86   29    1    1    1    1    1    1    1    1    1    1    1    1
 87   29    1    1    1    1    1    1    1    1    1    1    1    1
 88   29    1    1    1    1    1    1    1    1    1    1    1    1
 89   29    1    1    1    1    1    1    1    1    1    1    1    1
 90   29    1    1    1    1    1    1    1    1    1    1    1    1
 91   29    1    1    1    1    1    1    1    1    1    1    1    1
 92   29    1    1    1    1    1    1    1    1    1    1    1    1
 93   29    1    1    1    1    1    1    1    1    1    1    1    1
 94   29    1    1    1    1    1    1    1    1    1    1    1    1
 95   29    1    1    1    1    1    1    1    1    1    1    1    1
 96   29    1    1    1    1    1    1    1    1    1    1    1    1
 97   29    1    1    1    1    1    1    1    1    1    1    1    1
 98   29    1    1    1    1    1    1    1    1    1    1    1    1
 99   29    1    1    1    1    1    1    1    1    1    1    1    1
100   29    1    1    1    1    1    1    1    1    1    1    1    1
101   29    1    1    1    1    1    1    1    1    1    1    1    1
102   29    1    1    1    1    1    1    1    1    1    1    1    1
103   29    1    1    1    1    1    1    1    1    1    1    1    1
104   29    1    1    1    1    1    1    1    1    1    1    1    1
105   29    1    1    1    1    1    1    1    1    1    1    1    1
106   29    1    1    1    1    1    1    1    1    1    1    1    1
107   29    1    1    1    1    1    1    1    1    1    1    1    1
108   29    1    1    1    1    1    1    1    1    1    1    1    1
109   29    1    1    1    1    1    1    1    1    1    1    1    1
110   29    1    1    1    1    1    1    1    1    1    1    1    1
111   29    1    1    1    1    1    1    1    1    1    1    1    1
112   29    1    1    1    1    1    1    1    1    1    1    1    1
113   29    1    1    1    1    1    1    1    1    1    1    1    1
114   29    1    1    1    1    1    1    1    1    1    1    1    1
115   29    1    1    1    1    1    1    1    1    1    1    1    1
116   29    1    1    1    1    1    1    1    1    1    1    1    1
117   29    1    1    1    1    1    1    1    1    1    1    1    1
118   29    1    1    1    1    1    1    1    1    1    1    1    1
119   29    1    1    1    1    1    1    1    1    1    1    1    1
120   29    1    1    1    1    1    1    1    1    1    1    1    1
  1   30    1    1    1    1    1    1    1    1    1    1    1    1
  2   30    1    1    1    1    1    1    1    1    1    1    1    1
  3   30    1    1    1    1    1    1    1    1    1    1    1    1
  4   30    1    1    1    1    1    1    1    1    1    1    1    1
  5   30    1    1    1    1    1    1    1    1    1    1    1    1
  6   30    1    1    1    1    1    1    1    1    1    1    1    1
  7   30    1    1    1    1    1    1    1    1    1    1    1    1
  8   30    1    1    1    1    1    1    1    1    1    1    1    1
  9   30    1    1    1    1    1    1    1    1    1    1    1    1
 10   30    1    1    1    1    1    1    1    1    1    1    1    1
 11   30    1    1    1    1    1    1    1    1    1    1    1    1
 12   30    1    1    1    1    1    1    1    1    1    1    1    1
 13   30    1    1    1    1    1    1    1    1    1    1    1    1
 14   30    1    1    1    1    1    1    1    1    1    1    1    1
 15   30    1    1    1    1    1    1    1    1    1    1    1    1
 16   30    1    1    1    1    1    1    1    1    1    1    1    1
 17   30    1    1    1    1    1    1    1    1    1    1    1    1
 18   30    1    1    1    1    1    1    1    1    1    1    1    1
 19   30    1    1    1    1    1    1    1    1    1    1    1    1
 20   30    1    1    1    1    1    1    1    1    1    1    1    1
 21   30    1    1    1    1    1    1    1    1    1    1    1    1
 22   30    1    1    1    1    1    1    1    1    1    1    1    1
 23   30    1    1    1    1    1    1    1    1    1    1    1    1
 24   30    1    1    1    1    1    1    1    1    1    1    1    1
 25   30    1    1    1    1    1    1    1    1    1    1    1    1
 26   30    1    1    1    1    1    1    1    1    1    1    1    1
 27   30    1    1    1    1    1    1    1    1    1    1    1    1
 28   30    1    1    1    1    1    1    1    1    1    1    1    1
 29   30    1    1    1    1    1    1    1    1    1    1    1    1
 30   30    1    1    1    1    1    1    1    1    1    1    1    1
 31   30    1    1    1    1    1    1    1    1    1    1    1    1
 32   30    1    1    1    1    1    1    1    1    1    1    1    1
 33   30    1    1    1    1    1    1    1    1    1    1    1    1
 34   30    1    1    1    1    1    1    1    1    1    1    1    1
 35   30    1    1    1    1    1    1    1    1    1    1    1    1
 36   30    1    1    1    1    1    1    1    1    1    1    1    1
 37   30    1    1    1    1    1    1    1    1    1    1    1    1
 38   30    1    1    1    1    1    1    1    1    1    1    1    1
 39   30    1    1    1    1    1    1    1    1    1    1    1    1
 40   30    1    1    1    1    1    1    1    1    1    1    1    1
 41   30    1    1    1    1    1    1    1    1    1    1    1    1
 42   30    1    1    1    1    1    1    1    1    1    1    1    1
 43   30    1    1    1    1    1    1    1    1    1    1    1    1
 44   30    1    1    1    1    1    1    1    1    1    1    1    1
 45   30    1    1    1    1    1    1    1    1    1    1    1    1
 46   30    1    1    1    1    1    1    1    1    1    1    1    1
 47   30    1    1    1    1    1    1    1    1    1    1    1    1
 48   30    1    1    1    1    1    1    1    1    1    1    1    1
 49   30    1    1    1    1    1    1    1    1    1    1    1    1
 50   30    1    1    1    1    1    1    1    1    1    1    1    1
 51   30    1    1    1    1    1    1    1    1    1    1    1    1
 52   30    1    1    1    1    1    1    1    1    1    1    1    1
 53   30    1    1    1    1    1    1    1    1    1    1    1    1
 54   30    1    1    1    1    1    1    1    1    1    1    1    1
 55   30    1    1    1    1    1    1    1    1    1    1    1    1
 56   30    1    1    1    1    1    1    1    1    1    1    1    1
 57   30    1    1    1    1    1    1    1    1    1    1    1    1
 58   30    1    1    1    1    1    1    1    1    1    1    1    1
 59   30    1    1    1    1    1    1    1    1    1    1    1    1
 60   30    1    1    1    1    1    1    1    1    1    1    1    1
 61   30    1    1    1    1    1    1    1    1    1    1    1    1
 62   30    1    1    1    1    1    1    1    1    1    1    1    1
 63   30    1    1    1    1    1    1    1    1    1    1    1    1
 64   30    1    1    1    1    1    1    1    1    1    1    1    1
 65   30    1    1    1    1    1    1    1    1    1    1    1    1
 66   30    1    1    1    1    1    1    1    1    1    1    1    1
 67   30    1    1    1    1    1    1    1    1    1    1    1    1
 68   30    1    1    1    1    1    1    1    1    1    1    1    1
 69   30    1    1    1    1    1    1    1    1    1    1    1    1
 70   30    1    1    1    1    1    1    1    1    1    1    1    1
 71   30    1    1    1    1    1    1    1    1    1    1    1    1
 72   30    1    1    1    1    1    1    1    1    1    1    1    1
 73   30    1    1    1    1    1    1    1    1    1    1    1    1
 74   30    1    1    1    1    1    1    1    1    1    1    1    1
 75   30    1    1    1    1    1    1    1    1    1    1    1    1
 76   30    1    1    1    1    1    1    1    1    1    1    1    1
 77   30    1    1    1    1    1    1    1    1    1    1    1    1
 78   30    1    1    1    1    1    1    1    1    1    1    1    1
 79   30    1    1    1    1    1    1    1    1    1    1    1    1
 80   30    1    1    1    1    1    1    1    1    1    1    1    1
 81   30    1    1    1    1    1    1    1    1    1    1    1    1
 82   30    1    1    1    1    1    1    1    1    1    1    1    1
 83   30    1    1    1    1    1    1    1    1    1    1    1    1
 84   30    1    1    1    1    1    1    1    1    1    1    1    1
 85   30    1    1    1    1    1    1    1    1    1    1    1    1
 86   30    1    1    1    1    1    1    1    1    1    1    1    1
 87   30    1    1    1    1    1    1    1    1    1    1    1    1
 88   30    1    1    1    1    1    1    1    1    1    1    1    1
 89   30    1    1    1    1    1    1    1    1    1    1    1    1
 90   30    1    1    1    1    1    1    1    1    1    1    1    1
 91   30    1    1    1    1    1    1    1    1    1    1    1    1
 92   30    1    1    1    1    1    1    1    1    1    1    1    1
 93   30    1    1    1    1    1    1    1    1    1    1    1    1
 94   30    1    1    1    1    1    1    1    1    1    1    1    1
 95   30    1    1    1    1    1    1    1    1    1    1    1    1
 96   30    1    1    1    1    1    1    1    1    1    1    1    1
 97   30    1    1    1    1    1    1    1    1    1    1    1    1
 98   30    1    1    1    1    1    1    1    1    1    1    1    1
 99   30    1    1    1    1    1    1    1    1    1    1    1    1
100   30    1    1    1    1    1    1    1    1    1    1    1    1
101   30    1    1    1    1    1    1    1    1    1    1    1    1
102   30    1    1    1    1    1    1    1    1    1    1    1    1
103   30    1    1    1    1    1    1    1    1    1    1    1    1
104   30    1    1    1    1    1    1    1    1    1    1    1    1
105   30    1    1    1    1    1    1    1    1    1    1    1    1
106   30    1    1    1    1    1    1    1    1    1    1    1    1
107   30    1    1    1    1    1    1    1    1    1    1    1    1
108   30    1    1    1    1    1    1    1    1    1    1    1    1
109   30    1    1    1    1    1    1    1    1    1    1    1    1
110   30    1    1    1    1    1    1    1    1    1    1    1    1
111   30    1    1    1    1    1    1    1    1    1    1    1    1
112   30    1    1    1    1    1    1    1    1    1    1    1    1
113   30    1    1    1    1    1    1    1    1    1    1    1    1
114   30    1    1    1    1    1    1    1    1    1    1    1    1
115   30    1    1    1    1    1    1    1    1    1    1    1    1
116   30    1    1    1    1    1    1    1    1    1    1    1    1
117   30    1    1    1    1    1    1    1    1    1    1    1    1
118   30    1    1    1    1    1    1    1    1    1    1    1    1
119   30    1    1    1    1    1    1    1    1    1    1    1    1
120   30    1    1    1    1    1    1    1    1    1    1    1    1
  1   31    1    1    1    1    1    1    1    1    1    1    1    1
  2   31    1    1    1    1    1    1    1    1    1    1    1    1
  3   31    1    1    1    1    1    1    1    1    1    1    1    1
  4   31    1    1    1    1    1    1    1    1    1    1    1    1
  5   31    1    1    1    1    1    1    1    1    1    1    1    1
  6   31    1    1    1    1    1    1    1    1    1    1    1    1
  7   31    1    1    1    1    1    1    1    1    1    1    1    1
  8   31    1    1    1    1    1    1    1    1    1    1    1    1
  9   31    1    1    1    1    1    1    1    1    1    1    1    1
 10   31    1    1    1    1    1    1    1    1    1    1    1    1
 11   31    1    1    1    1    1    1    1    1    1    1    1    1
 12   31    1    1    1    1    1    1    1    1    1    1    1    1
 13   31    1    1    1    1    1    1    1    1    1    1    1    1
 14   31    1    1    1    1    1    1    1    1    1    1    1    1
 15   31    1    1    1    1    1    1    1    1    1    1    1    1
 16   31    1    1    1    1    1    1    1    1    1    1    1    1
 17   31    1    1    1    1    1    1    1    1    1    1    1    1
 18   31    1    1    1    1    1    1    1    1    1    1    1    1
 19   31    1    1    1    1    1    1    1    1    1    1    1    1
 20   31    1    1    1    1    1    1    1    1    1    1    1    1
 21   31    1    1    1    1    1    1    1    1    1    1    1    1
 22   31    1    1    1    1    1    1    1    1    1    1    1    1
 23   31    1    1    1    1    1    1    1    1    1    1    1    1
 24   31    1    1    1    1    1    1    1    1    1    1    1    1
 25   31    1    1    1    1    1    1    1    1    1    1    1    1
 26   31    1    1    1    1    1    1    1    1    1    1    1    1
 27   31    1    1    1    1    1    1    1    1    1    1    1    1
 28   31    1    1    1    1    1    1    1    1    1    1    1    1
 29   31    1    1    1    1    1    1    1    1    1    1    1    1
 30   31    1    1    1    1    1    1    1    1    1    1    1    1
 31   31    1    1    1    1    1    1    1    1    1    1    1    1
 32   31    1    1    1    1    1    1    1    1    1    1    1    1
 33   31    1    1    1    1    1    1    1    1    1    1    1    1
 34   31    1    1    1    1    1    1    1    1    1    1    1    1
 35   31    1    1    1    1    1    1    1    1    1    1    1    1
 36   31    1    1    1    1    1    1    1    1    1    1    1    1
 37   31    1    1    1    1    1    1    1    1    1    1    1    1
 38   31    1    1    1    1    1    1    1    1    1    1    1    1
 39   31    1    1    1    1    1    1    1    1    1    1    1    1
 40   31    1    1    1    1    1    1    1    1    1    1    1    1
 41   31    1    1    1    1    1    1    1    1    1    1    1    1
 42   31    1    1    1    1    1    1    1    1    1    1    1    1
 43   31    1    1    1    1    1    1    1    1    1    1    1    1
 44   31    1    1    1    1    1    1    1    1    1    1    1    1
 45   31    1    1    1    1    1    1    1    1    1    1    1    1
 46   31    1    1    1    1    1    1    1    1    1    1    1    1
 47   31    1    1    1    1    1    1    1    1    1    1    1    1
 48   31    1    1    1    1    1    1    1    1    1    1    1    1
 49   31    1    1    1    1    1    1    1    1    1    1    1    1
 50   31    1    1    1    1    1    1    1    1    1    1    1    1
 51   31    1    1    1    1    1    1    1    1    1    1    1    1
 52   31    1    1    1    1    1    1    1    1    1    1    1    1
 53   31    1    1    1    1    1    1    1    1    1    1    1    1
 54   31    1    1    1    1    1    1    1    1    1    1    1    1
 55   31    1    1    1    1    1    1    1    1    1    1    1    1
 56   31    1    1    1    1    1    1    1    1    1    1    1    1
 57   31    1    1    1    1    1    1    1    1    1    1    1    1
 58   31    1    1    1    1    1    1    1    1    1    1    1    1
 59   31    1    1    1    1    1    1    1    1    1    1    1    1
 60   31    1    1    1    1    1    1    1    1    1    1    1    1
 61   31    1    1    1    1    1    1    1    1    1    1    1    1
 62   31    1    1    1    1    1    1    1    1    1    1    1    1
 63   31    1    1    1    1    1    1    1    1    1    1    1    1
 64   31    1    1    1    1    1    1    1    1    1    1    1    1
 65   31    1    1    1    1    1    1    1    1    1    1    1    1
 66   31    1    1    1    1    1    1    1    1    1    1    1    1
 67   31    1    1    1    1    1    1    1    1    1    1    1    1
 68   31    1    1    1    1    1    1    1    1    1    1    1    1
 69   31    1    1    1    1    1    1    1    1    1    1    1    1
 70   31    1    1    1    1    1    1    1    1    1    1    1    1
 71   31    1    1    1    1    1    1    1    1    1    1    1    1
 72   31    1    1    1    1    1    1    1    1    1    1    1    1
 73   31    1    1    1    1    1    1    1    1    1    1    1    1
 74   31    1    1    1    1    1    1    1    1    1    1    1    1
 75   31    1    1    1    1    1    1    1    1    1    1    1    1
 76   31    1    1    1    1    1    1    1    1    1    1    1    1
 77   31    1    1    1    1    1    1    1    1    1    1    1    1
 78   31    1    1    1    1    1    1    1    1    1    1    1    1
 79   31    1    1    1    1    1    1    1    1    1    1    1    1
 80   31    1    1    1    1    1    1    1    1    1    1    1    1
 81   31    1    1    1    1    1    1    1    1    1    1    1    1
 82   31    1    1    1    1    1    1    1    1    1    1    1    1
 83   31    1    1    1    1    1    1    1    1    1    1    1    1
 84   31    1    1    1    1    1    1    1    1    1    1    1    1
 85   31    1    1    1    1    1    1    1    1    1    1    1    1
 86   31    1    1    1    1    1    1    1    1    1    1    1    1
 87   31    1    1    1    1    1    1    1    1    1    1    1    1
 88   31    1    1    1    1    1    1    1    1    1    1    1    1
 89   31    1    1    1    1    1    1    1    1    1    1    1    1
 90   31    1    1    1    1    1    1    1    1    1    1    1    1
 91   31    1    1    1    1    1    1    1    1    1    1    1    1
 92   31    1    1    1    1    1    1    1    1    1    1    1    1
 93   31    1    1    1    1    1    1    1    1    1    1    1    1
 94   31    1    1    1    1    1    1    1    1    1    1    1    1
 95   31    1    1    1    1    1    1    1    1    1    1    1    1
 96   31    1    1    1    1    1    1    1    1    1    1    1    1
 97   31    1    1    1    1    1    1    1    1    1    1    1    1
 98   31    1    1    1    1    1    1    1    1    1    1    1    1
 99   31    1    1    1    1    1    1    1    1    1    1    1    1
100   31    1    1    1    1    1    1    1    1    1    1    1    1
101   31    1    1    1    1    1    1    1    1    1    1    1    1
102   31    1    1    1    1    1    1    1    1    1    1    1    1
103   31    1    1    1    1    1    1    1    1    1    1    1    1
104   31    1    1    1    1    1    1    1    1    1    1    1    1
105   31    1    1    1    1    1    1    1    1    1    1    1    1
106   31    1    1    1    1    1    1    1    1    1    1    1    1
107   31    1    1    1    1    1    1    1    1    1    1    1    1
108   31    1    1    1    1    1    1    1    1    1    1    1    1
109   31    1    1    1    1    1    1    1    1    1    1    1    1
110   31    1    1    1    1    1    1    1    1    1    1    1    1
111   31    1    1    1    1    1    1    1    1    1    1    1    1
112   31    1    1    1    1    1    1    1    1    1    1    1    1
113   31    1    1    1    1    1    1    1    1    1    1    1    1
114   31    1    1    1    1    1    1    1    1    1    1    1    1
115   31    1    1    1    1    1    1    1    1    1    1    1    1
116   31    1    1    1    1    1    1    1    1    1    1    1    1
117   31    1    1    1    1    1    1    1    1    1    1    1    1
118   31    1    1    1    1    1    1    1    1    1    1    1    1
119   31    1    1    1    1    1    1    1    1    1    1    1    1
120   31    1    1    1    1    1    1    1    1    1    1    1    1
  1   32    1    1    1    1    1    1    1    1    1    1    1    1
